37.9245291924, -91.7723802311, 21, 672
37.9245907126, -91.7723689637, 11, 673
37.9246239761, -91.772523407, 13, 674
37.9244227715, -91.772518724, 29, 675
37.9244707097, -91.772405649, 26, 676
37.924529175, -91.7725445801, 32, 677
37.9244161726, -91.7726080559, 28, 678
37.9244587106, -91.7725284149, 21, 679
37.9244911399, -91.7725871538, 24, 680
37.9245159208, -91.7724905896, 29, 681
37.9246116244, -91.7725472442, 10, 682
37.9245895988, -91.7725089483, 32, 683
37.9244602064, -91.7724522386, 13, 684
37.9245144781, -91.7723977878, 16, 685
37.9244448282, -91.7725347883, 33, 686
37.9245710291, -91.772420604, 19, 687
37.9245857041, -91.7724041249, 21, 688
37.9245994227, -91.7725134092, 21, 689
37.9245491887, -91.7724876884, 12, 690
37.9245806903, -91.7724116596, 34, 691
37.924450382, -91.7724549307, 17, 692
37.9244957732, -91.7724469103, 11, 693
37.9244647771, -91.772405182, 19, 694
37.9245659711, -91.7725300284, 19, 695
37.9244776034, -91.7725210337, 20, 696
37.9246244886, -91.772566763, 34, 697
37.9244971622, -91.7724743252, 21, 698
37.9244750302, -91.7724019759, 31, 699
